obs_publisher_did,obs_collection,facility_name,instrument_name,obs_id,dataproduct_type,calib_level,collections,target_name,s_ra,s_dec,s_fov,s_region,s_xel1,s_xel2,em_xel,t_xel,pol_xel,s_resolution,t_min,t_max,t_exptime,t_resolution,em_min,em_max,em_res_power,pol_states,cont_sensitivity_bandwidth,pwv,group_ous_uid,member_ous_uid,asdm_uid,obs_title,type,scan_intent,science_observation,spatial_scale_max,qa2_passed,bib_reference,science_keyword,scientific_category,pi_userid,pi_name,spectral_resolution,o_ucd,access_url,access_format,access_estsize,proposal_id,data_rights,gal_longitude,gal_latitude,band_list,em_resolution,bandwidth,antenna_arrays,is_mosaic,obs_release_date,spatial_resolution,frequency_support,frequency,velocity_resolution,obs_creator_name,pub_title,first_author,authors,pub_abstract,publication_year,proposal_abstract,schedblock_name,proposal_authors,sensitivity_10kms,lastModified,catalog,object_type,objName,S09,e_S09,q_S09,S18,e_S18,q_S18,Nd09,Nd18,X09,X18,RAJ2000,DEJ2000,S65,e_S65,q_S65,S90,e_S90,q_S90,S140,e_S140,q_S140,S160,e_S160,q_S160,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg,AllWISE,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,ccf,ex,var,pmRA,e_pmRA,pmDE,e_pmDE,qph,d2M,2M
ADS/JAO.ALMA#2013.1.01037.S,ALMA,JAO,ALMA,uid://A001/X12a/X19.source.A2591.spw.17,image,2.0,,A2591,307.35375,40.18875,0.007179015184201947,Circle ICRS 307.353750 40.188750 0.003590,,,128.0,1.0,2.0,0.2642059378024063,57181.345279,57248.121517,846.72,846.72,0.0012773221219036532,0.001288214885328057,7511.320936870824,/XX/YY/,0.034270443448182204,0.6382404,uid://A001/X12a/X18,uid://A001/X12a/X19,uid://A002/Xa2ce2e/X1e8,Are there non-fragmenting massive dense cores?,S,TARGET,T,6.629151247919478,T,2018ApJ...855...24P,"High-mass star formation, Intermediate-mass star formation",ISM and star formation,apalau,"Palau, Aina",31250.0,phot.flux.density;phys.polarization,https://almascience.org/datalink/sync?ID=uid://A001/X12a/X19,applicati,,2013.1.01037.S,Public,78.88679168546116,0.7087560754307907,6,1.715213023716128e-07,2000000000.0,A007:DV09 A007:DV22 A008:DV08 A011:DV04 A015:DV18 A017:DA57 A021:DA59 A029:DA49 A030:DA45 A031:DV08 A033:DV19 A035:DA52 A037:DV12 A038:DV07 A042:DV17 A046:DA62 A058:DA46 A060:DA55 A062:DV05 A064:DA50 A068:DA44 A069:DA53 A072:DV01 A073:DA63 A075:DA61 A076:DV13 A077:DV16 A078:DV15 A079:DA43 A080:DV24 A082:DA42 A083:DV25 A084:DV11 A085:DA51 A086:DV14 A087:DV23 A088:DV20 A089:DA60 A090:DA54 A091:DA58 A092:DV12 A093:DV21 A094:DV02 A096:DV10 A097:DA62 A101:DA47 A103:DV03 A104:DA44 A105:DA52 A107:DA64 A110:DV22 A112:DV07 A113:DA57 A115:DV11 A135:DA45 A136:DV17 A137:DA41,F,2016-11-01T11:45:09.000,0.2642059378024063,"[215.91..217.90GHz,31250.00kHz,1.1mJy/beam@10km/s,67.2uJy/beam@native, XX YY] U [218.36..220.23GHz,976.56kHz,1.1mJy/beam@10km/s,69.5uJy/beam@native, XX YY] U [230.42..232.29GHz,976.56kHz,1.1mJy/beam@10km/s,69.9uJy/beam@native, XX YY] U [232.72..234.70GHz,31250.00kHz,1.1mJy/beam@10km/s,67.7uJy/beam@native, XX YY]",233.71158674591481,1260.2056929228927,ALMA,Thermal Jeans Fragmentation within ∼1000 au in OMC-1S,"Palau, Aina","Palau, Aina; Zapata, Luis A.; Román-Zúñiga, Carlos G.; Sánchez-Monge, Álvaro; Estalella, Robert; Busquet, Gemma; Girart, Josep M.; Fuente, Asunción; Commerçon, Benoit","We present subarcsecond 1.3 mm continuum ALMA observations toward the Orion Molecular Cloud 1 South (OMC-1S) region, down to a spatial resolution of 74 au, which reveal a total of 31 continuum sources. We also present subarcsecond 7 mm continuum VLA observations of the same region, which allow further study of fragmentation down to a spatial resolution of 40 au. By applying a method of “mean surface density of companions” we find a characteristic spatial scale at ∼560 au, and we use this spatial scale to define the boundary of 19 “cores” in OMC-1S as groupings of millimeter sources. We find an additional characteristic spatial scale at ∼2800 au, which is the typical scale of the filaments in OMC-1S, suggesting a two-level fragmentation process. We measured the fragmentation level within each core and find a higher fragmentation toward the southern filament. In addition, the cores of the southern filament are also the densest cores (within 1100 au) in OMC-1S. This is fully consistent with previous studies of fragmentation at spatial scales one order of magnitude larger, and suggests that fragmentation down to 40 au seems to be governed by thermal Jeans processes in OMC-1S.",2018,"The fragmentation of massive dense cores is a crucial process at the origin of stellar cluster formation. However, observational work with pre-ALMA interferometers has revealed a clear inefficiency in the fragmentation process, compared to what is expected if it was controlled by gravity. In particular, there are clear examples of cores which intriguingly show no fragmentation at all down to 1000 AU. Although the magnetic field and radiative feedback may play a crucial role to explain these non-fragmenting cores, there is still the possibility that a hidden population of very low-mass fragments is missed by the observations due to poor sensitivity and dynamic range of pre-ALMA instrumentation. In this proposal we plan to observe two cores showing very low fragmentation levels, and two cores showing high fragmentation levels. ALMA will improve the sensitivity by a factor of 20, and the dynamic range by more than one order of magnitude, providing key information about the true nature of non-fragmenting massive dense cores. If a low-mass population of fragments is discovered in these cores, the current theoretical and numerical work on fragmentation of clouds should be revised.",A2591_a_06_TE,"Busquet, Gemma; Commercon, Benoit; Girart, Josep; Fuente, Asunción; Sanchez-Monge, Alvaro; Zapata, Luis; Estalella, Robert;",1.0850724483160847,2025-09-25T17:38:10.677,ALMA,Radio Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADS/JAO.ALMA#2013.1.01037.S,ALMA,JAO,ALMA,uid://A001/X12a/X19.source.A2591.spw.19,cube,2.0,,A2591,307.35375,40.18875,0.007179015184201947,Circle ICRS 307.353750 40.188750 0.003590,,,3840.0,1.0,2.0,0.2642059378024063,57181.345279,57248.121517,846.72,846.72,0.0012905896311288406,0.0013010883232946586,237891.68679651662,/XX/YY/,0.034270443448182204,0.6382404,uid://A001/X12a/X18,uid://A001/X12a/X19,uid://A002/Xa2ce2e/X1e8,Are there non-fragmenting massive dense cores?,S,TARGET,T,6.629151247919478,T,2018ApJ...855...24P,"High-mass star formation, Intermediate-mass star formation",ISM and star formation,apalau,"Palau, Aina",976.5625,phot.flux.density;phys.polarization,https://almascience.org/datalink/sync?ID=uid://A001/X12a/X19,applicati,,2013.1.01037.S,Public,78.88679168546116,0.7087560754307907,6,5.469835824184626e-09,1875000000.0,A007:DV09 A007:DV22 A008:DV08 A011:DV04 A015:DV18 A017:DA57 A021:DA59 A029:DA49 A030:DA45 A031:DV08 A033:DV19 A035:DA52 A037:DV12 A038:DV07 A042:DV17 A046:DA62 A058:DA46 A060:DA55 A062:DV05 A064:DA50 A068:DA44 A069:DA53 A072:DV01 A073:DA63 A075:DA61 A076:DV13 A077:DV16 A078:DV15 A079:DA43 A080:DV24 A082:DA42 A083:DV25 A084:DV11 A085:DA51 A086:DV14 A087:DV23 A088:DV20 A089:DA60 A090:DA54 A091:DA58 A092:DV12 A093:DV21 A094:DV02 A096:DV10 A097:DA62 A101:DA47 A103:DV03 A104:DA44 A105:DA52 A107:DA64 A110:DV22 A112:DV07 A113:DA57 A115:DV11 A135:DA45 A136:DV17 A137:DA41,F,2016-11-01T11:45:09.000,0.2642059378024063,"[215.91..217.90GHz,31250.00kHz,1.1mJy/beam@10km/s,67.2uJy/beam@native, XX YY] U [218.36..220.23GHz,976.56kHz,1.1mJy/beam@10km/s,69.5uJy/beam@native, XX YY] U [230.42..232.29GHz,976.56kHz,1.1mJy/beam@10km/s,69.9uJy/beam@native, XX YY] U [232.72..234.70GHz,31250.00kHz,1.1mJy/beam@10km/s,67.7uJy/beam@native, XX YY]",231.3538818821841,1260.2056929228927,ALMA,Thermal Jeans Fragmentation within ∼1000 au in OMC-1S,"Palau, Aina","Palau, Aina; Zapata, Luis A.; Román-Zúñiga, Carlos G.; Sánchez-Monge, Álvaro; Estalella, Robert; Busquet, Gemma; Girart, Josep M.; Fuente, Asunción; Commerçon, Benoit","We present subarcsecond 1.3 mm continuum ALMA observations toward the Orion Molecular Cloud 1 South (OMC-1S) region, down to a spatial resolution of 74 au, which reveal a total of 31 continuum sources. We also present subarcsecond 7 mm continuum VLA observations of the same region, which allow further study of fragmentation down to a spatial resolution of 40 au. By applying a method of “mean surface density of companions” we find a characteristic spatial scale at ∼560 au, and we use this spatial scale to define the boundary of 19 “cores” in OMC-1S as groupings of millimeter sources. We find an additional characteristic spatial scale at ∼2800 au, which is the typical scale of the filaments in OMC-1S, suggesting a two-level fragmentation process. We measured the fragmentation level within each core and find a higher fragmentation toward the southern filament. In addition, the cores of the southern filament are also the densest cores (within 1100 au) in OMC-1S. This is fully consistent with previous studies of fragmentation at spatial scales one order of magnitude larger, and suggests that fragmentation down to 40 au seems to be governed by thermal Jeans processes in OMC-1S.",2018,"The fragmentation of massive dense cores is a crucial process at the origin of stellar cluster formation. However, observational work with pre-ALMA interferometers has revealed a clear inefficiency in the fragmentation process, compared to what is expected if it was controlled by gravity. In particular, there are clear examples of cores which intriguingly show no fragmentation at all down to 1000 AU. Although the magnetic field and radiative feedback may play a crucial role to explain these non-fragmenting cores, there is still the possibility that a hidden population of very low-mass fragments is missed by the observations due to poor sensitivity and dynamic range of pre-ALMA instrumentation. In this proposal we plan to observe two cores showing very low fragmentation levels, and two cores showing high fragmentation levels. ALMA will improve the sensitivity by a factor of 20, and the dynamic range by more than one order of magnitude, providing key information about the true nature of non-fragmenting massive dense cores. If a low-mass population of fragments is discovered in these cores, the current theoretical and numerical work on fragmentation of clouds should be revised.",A2591_a_06_TE,"Busquet, Gemma; Commercon, Benoit; Girart, Josep; Fuente, Asunción; Sanchez-Monge, Alvaro; Zapata, Luis; Estalella, Robert;",1.0892749833145072,2025-09-25T17:38:10.677,ALMA,Radio Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADS/JAO.ALMA#2013.1.01037.S,ALMA,JAO,ALMA,uid://A001/X12a/X19.source.A2591.spw.21,cube,2.0,,A2591,307.35375,40.18875,0.007179015184201947,Circle ICRS 307.353750 40.188750 0.003590,,,3840.0,1.0,2.0,0.2642059378024063,57181.345279,57248.121517,846.72,846.72,0.0013612507819117236,0.0013729372206682897,225543.01197986637,/XX/YY/,0.034270443448182204,0.6382404,uid://A001/X12a/X18,uid://A001/X12a/X19,uid://A002/Xa2ce2e/X1e8,Are there non-fragmenting massive dense cores?,S,TARGET,T,6.629151247919478,T,2018ApJ...855...24P,"High-mass star formation, Intermediate-mass star formation",ISM and star formation,apalau,"Palau, Aina",976.5625,phot.flux.density;phys.polarization,https://almascience.org/datalink/sync?ID=uid://A001/X12a/X19,applicati,,2013.1.01037.S,Public,78.88679168546116,0.7087560754307907,6,6.087909133828027e-09,1875000000.0,A007:DV09 A007:DV22 A008:DV08 A011:DV04 A015:DV18 A017:DA57 A021:DA59 A029:DA49 A030:DA45 A031:DV08 A033:DV19 A035:DA52 A037:DV12 A038:DV07 A042:DV17 A046:DA62 A058:DA46 A060:DA55 A062:DV05 A064:DA50 A068:DA44 A069:DA53 A072:DV01 A073:DA63 A075:DA61 A076:DV13 A077:DV16 A078:DV15 A079:DA43 A080:DV24 A082:DA42 A083:DV25 A084:DV11 A085:DA51 A086:DV14 A087:DV23 A088:DV20 A089:DA60 A090:DA54 A091:DA58 A092:DV12 A093:DV21 A094:DV02 A096:DV10 A097:DA62 A101:DA47 A103:DV03 A104:DA44 A105:DA52 A107:DA64 A110:DV22 A112:DV07 A113:DA57 A115:DV11 A135:DA45 A136:DV17 A137:DA41,F,2016-11-01T11:45:09.000,0.2642059378024063,"[215.91..217.90GHz,31250.00kHz,1.1mJy/beam@10km/s,67.2uJy/beam@native, XX YY] U [218.36..220.23GHz,976.56kHz,1.1mJy/beam@10km/s,69.5uJy/beam@native, XX YY] U [230.42..232.29GHz,976.56kHz,1.1mJy/beam@10km/s,69.9uJy/beam@native, XX YY] U [232.72..234.70GHz,31250.00kHz,1.1mJy/beam@10km/s,67.7uJy/beam@native, XX YY]",219.2957723722302,1260.2056929228927,ALMA,Thermal Jeans Fragmentation within ∼1000 au in OMC-1S,"Palau, Aina","Palau, Aina; Zapata, Luis A.; Román-Zúñiga, Carlos G.; Sánchez-Monge, Álvaro; Estalella, Robert; Busquet, Gemma; Girart, Josep M.; Fuente, Asunción; Commerçon, Benoit","We present subarcsecond 1.3 mm continuum ALMA observations toward the Orion Molecular Cloud 1 South (OMC-1S) region, down to a spatial resolution of 74 au, which reveal a total of 31 continuum sources. We also present subarcsecond 7 mm continuum VLA observations of the same region, which allow further study of fragmentation down to a spatial resolution of 40 au. By applying a method of “mean surface density of companions” we find a characteristic spatial scale at ∼560 au, and we use this spatial scale to define the boundary of 19 “cores” in OMC-1S as groupings of millimeter sources. We find an additional characteristic spatial scale at ∼2800 au, which is the typical scale of the filaments in OMC-1S, suggesting a two-level fragmentation process. We measured the fragmentation level within each core and find a higher fragmentation toward the southern filament. In addition, the cores of the southern filament are also the densest cores (within 1100 au) in OMC-1S. This is fully consistent with previous studies of fragmentation at spatial scales one order of magnitude larger, and suggests that fragmentation down to 40 au seems to be governed by thermal Jeans processes in OMC-1S.",2018,"The fragmentation of massive dense cores is a crucial process at the origin of stellar cluster formation. However, observational work with pre-ALMA interferometers has revealed a clear inefficiency in the fragmentation process, compared to what is expected if it was controlled by gravity. In particular, there are clear examples of cores which intriguingly show no fragmentation at all down to 1000 AU. Although the magnetic field and radiative feedback may play a crucial role to explain these non-fragmenting cores, there is still the possibility that a hidden population of very low-mass fragments is missed by the observations due to poor sensitivity and dynamic range of pre-ALMA instrumentation. In this proposal we plan to observe two cores showing very low fragmentation levels, and two cores showing high fragmentation levels. ALMA will improve the sensitivity by a factor of 20, and the dynamic range by more than one order of magnitude, providing key information about the true nature of non-fragmenting massive dense cores. If a low-mass population of fragments is discovered in these cores, the current theoretical and numerical work on fragmentation of clouds should be revised.",A2591_a_06_TE,"Busquet, Gemma; Commercon, Benoit; Girart, Josep; Fuente, Asunción; Sanchez-Monge, Alvaro; Zapata, Luis; Estalella, Robert;",1.112165035395938,2025-09-25T17:38:10.677,ALMA,Radio Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADS/JAO.ALMA#2013.1.01037.S,ALMA,JAO,ALMA,uid://A001/X12a/X19.source.A2591.spw.23,image,2.0,,A2591,307.35375,40.18875,0.007179015184201947,Circle ICRS 307.353750 40.188750 0.003590,,,128.0,1.0,2.0,0.2642059378024063,57181.345279,57248.121517,846.72,846.72,0.0013758526161238103,0.0013884968538411709,6973.415373233002,/XX/YY/,0.034270443448182204,0.6382404,uid://A001/X12a/X18,uid://A001/X12a/X19,uid://A002/Xa2ce2e/X1e8,Are there non-fragmenting massive dense cores?,S,TARGET,T,6.629151247919478,T,2018ApJ...855...24P,"High-mass star formation, Intermediate-mass star formation",ISM and star formation,apalau,"Palau, Aina",31250.0,phot.flux.density;phys.polarization,https://almascience.org/datalink/sync?ID=uid://A001/X12a/X19,applicati,,2013.1.01037.S,Public,78.88679168546116,0.7087560754307907,6,1.9913432795950443e-07,2000000000.0,A007:DV09 A007:DV22 A008:DV08 A011:DV04 A015:DV18 A017:DA57 A021:DA59 A029:DA49 A030:DA45 A031:DV08 A033:DV19 A035:DA52 A037:DV12 A038:DV07 A042:DV17 A046:DA62 A058:DA46 A060:DA55 A062:DV05 A064:DA50 A068:DA44 A069:DA53 A072:DV01 A073:DA63 A075:DA61 A076:DV13 A077:DV16 A078:DV15 A079:DA43 A080:DV24 A082:DA42 A083:DV25 A084:DV11 A085:DA51 A086:DV14 A087:DV23 A088:DV20 A089:DA60 A090:DA54 A091:DA58 A092:DV12 A093:DV21 A094:DV02 A096:DV10 A097:DA62 A101:DA47 A103:DV03 A104:DA44 A105:DA52 A107:DA64 A110:DV22 A112:DV07 A113:DA57 A115:DV11 A135:DA45 A136:DV17 A137:DA41,F,2016-11-01T11:45:09.000,0.2642059378024063,"[215.91..217.90GHz,31250.00kHz,1.1mJy/beam@10km/s,67.2uJy/beam@native, XX YY] U [218.36..220.23GHz,976.56kHz,1.1mJy/beam@10km/s,69.5uJy/beam@native, XX YY] U [230.42..232.29GHz,976.56kHz,1.1mJy/beam@10km/s,69.9uJy/beam@native, XX YY] U [232.72..234.70GHz,31250.00kHz,1.1mJy/beam@10km/s,67.7uJy/beam@native, XX YY]",216.90363942165945,1260.2056929228927,ALMA,Thermal Jeans Fragmentation within ∼1000 au in OMC-1S,"Palau, Aina","Palau, Aina; Zapata, Luis A.; Román-Zúñiga, Carlos G.; Sánchez-Monge, Álvaro; Estalella, Robert; Busquet, Gemma; Girart, Josep M.; Fuente, Asunción; Commerçon, Benoit","We present subarcsecond 1.3 mm continuum ALMA observations toward the Orion Molecular Cloud 1 South (OMC-1S) region, down to a spatial resolution of 74 au, which reveal a total of 31 continuum sources. We also present subarcsecond 7 mm continuum VLA observations of the same region, which allow further study of fragmentation down to a spatial resolution of 40 au. By applying a method of “mean surface density of companions” we find a characteristic spatial scale at ∼560 au, and we use this spatial scale to define the boundary of 19 “cores” in OMC-1S as groupings of millimeter sources. We find an additional characteristic spatial scale at ∼2800 au, which is the typical scale of the filaments in OMC-1S, suggesting a two-level fragmentation process. We measured the fragmentation level within each core and find a higher fragmentation toward the southern filament. In addition, the cores of the southern filament are also the densest cores (within 1100 au) in OMC-1S. This is fully consistent with previous studies of fragmentation at spatial scales one order of magnitude larger, and suggests that fragmentation down to 40 au seems to be governed by thermal Jeans processes in OMC-1S.",2018,"The fragmentation of massive dense cores is a crucial process at the origin of stellar cluster formation. However, observational work with pre-ALMA interferometers has revealed a clear inefficiency in the fragmentation process, compared to what is expected if it was controlled by gravity. In particular, there are clear examples of cores which intriguingly show no fragmentation at all down to 1000 AU. Although the magnetic field and radiative feedback may play a crucial role to explain these non-fragmenting cores, there is still the possibility that a hidden population of very low-mass fragments is missed by the observations due to poor sensitivity and dynamic range of pre-ALMA instrumentation. In this proposal we plan to observe two cores showing very low fragmentation levels, and two cores showing high fragmentation levels. ALMA will improve the sensitivity by a factor of 20, and the dynamic range by more than one order of magnitude, providing key information about the true nature of non-fragmenting massive dense cores. If a low-mass population of fragments is discovered in these cores, the current theoretical and numerical work on fragmentation of clouds should be revised.",A2591_a_06_TE,"Busquet, Gemma; Commercon, Benoit; Girart, Josep; Fuente, Asunción; Sanchez-Monge, Alvaro; Zapata, Luis; Estalella, Robert;",1.11700035247187,2025-09-25T17:38:10.677,ALMA,Radio Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADS/JAO.ALMA#2022.1.01756.S,ALMA,JAO,ALMA,uid://A001/X35f5/Xc40.source.S30.spw.31,cube,2.0,,S30,307.80373791668353,40.05632583333486,0.007182115512668585,Polygon ICRS 307.804617 40.052798 307.802859 40.052798 307.801224 40.053294 307.800318 40.053868 307.799777 40.054402 307.799129 40.055653 307.799129 40.056999 307.799493 40.057855 307.799942 40.058437 307.801224 40.059358 307.802859 40.059853 307.804617 40.059853 307.806252 40.059358 307.807158 40.058784 307.807699 40.058250 307.808347 40.056999 307.808346 40.055653 307.807983 40.054797 307.807533 40.054215 307.806252 40.053294,,,960.0,1.0,2.0,0.0642153056379363,60118.277599,60214.082423,3556.224,3556.224,0.0013639943060157016,0.0013669064240997356,389425.6103094642,/XX/YY/,0.022337633533985844,0.7390163,uid://A001/X35f5/Xc3f,uid://A001/X35f5/Xc40,uid://A002/X10924ab/X2348,From rotating envelopes to Keplerian disks: imaging the innermost accretion flows in high-mass star formation,S,TARGET,T,1.4047105653145169,T,,High-mass star formation,ISM and star formation,yc,"Cheng, Yu",564.453125,phot.flux.density;phys.polarization,https://almascience.org/datalink/sync?ID=uid://A001/X35f5/Xc40,applicati,,2022.1.01756.S,Public,78.98224518637932,0.3526324496176495,6,3.510415478217876e-09,468750000.0,A027:DV03 A042:DA58 A042:DV04 A074:DA57 A074:DV14 A075:DA54 A076:DA58 A076:DV04 A082:DA48 A083:DA41 A085:DA53 A086:DV07 A087:DV08 A088:DV22 A089:DA50 A091:DA43 A092:DV05 A093:DV13 A094:DA57 A094:DV14 A096:DV06 A101:DA45 A104:DV19 A105:DV15 A108:DV16 A110:DA64 A111:DV24 A115:DA63 A116:DV17 A118:DV10 A120:DA44 A121:DV12 A122:DA46 A123:DA51 A124:DA47 A125:DA65 A126:DV25 A127:DV01 A128:DA60 A129:DA42 A130:DV02 A131:DV11 A132:DA56 A133:DA49 A134:DA55 P401:DA52 P404:DV09 P410:DV20 S301:DV21 S307:DV18 W207:DA62 W210:DV23,F,2024-10-18T07:42:42.000,0.0642153056379363,"[217.00..217.47GHz,564.45kHz,623.3uJy/beam@10km/s,77.5uJy/beam@native, XX YY] U [218.32..218.79GHz,564.45kHz,621.8uJy/beam@10km/s,77.5uJy/beam@native, XX YY] U [219.32..219.79GHz,564.45kHz,551uJy/beam@10km/s,68.9uJy/beam@native, XX YY] U [220.24..220.71GHz,564.45kHz,550.1uJy/beam@10km/s,68.9uJy/beam@native, XX YY] U [230.06..231.00GHz,564.45kHz,540.6uJy/beam@10km/s,49uJy/beam@native, XX YY] U [231.55..233.42GHz,1128.91kHz,538.9uJy/beam@10km/s,34.7uJy/beam@native, XX YY]",219.55598429063906,735.4509948779016,ALMA,,,,,,"Jets and outflows are commonly seen in both low-mass and high-mass star-forming regions, leading to a natural hypothesis that stars of all the masses form through disk accretion. However, even with decades of efforts in searching for disks in high-mass star-forming regions, it is still unclear if disks are a necessity, mostly due to the limited angular resolution and sensitivity of pre-ALMA (sub)mm interferometers. With an SMA survey of a large sample of massive dense cores within a remarkable giant molecular cloud, a unique sample of ~1000 au rotating (and also infalling) envelopes around high-mass protostars is derived, and makes it promising for the ALMA detection of Keplerian disks on ~100 au scales. We thus propose for ALMA observations of the sample, aimed at detecting genuine disks or spiral and/or filamentary accretion flows. Considering that the sample sources are of a single distance, cover a wide range of evolutionary stages, and have varying initial density structures, the uniform ALMA observations (in combination with the existing SMA data) would allow a deep insight into the detectability of disks and the nature of accretion flows in high-mass star formation.",S30_a_06_TM1,"Qiu, Keping; Pan, Xing;",0.5509683266260086,2025-09-25T17:38:10.677,ALMA,Radio Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADS/JAO.ALMA#2022.1.01756.S,ALMA,JAO,ALMA,uid://A001/X35f5/Xc40.source.S30.spw.33,cube,2.0,,S30,307.80373791668353,40.05632583333486,0.007182115512668585,Polygon ICRS 307.804617 40.052798 307.802859 40.052798 307.801224 40.053294 307.800318 40.053868 307.799777 40.054402 307.799129 40.055653 307.799129 40.056999 307.799493 40.057855 307.799942 40.058437 307.801224 40.059358 307.802859 40.059853 307.804617 40.059853 307.806252 40.059358 307.807158 40.058784 307.807699 40.058250 307.808347 40.056999 307.808346 40.055653 307.807983 40.054797 307.807533 40.054215 307.806252 40.053294,,,1920.0,1.0,2.0,0.0642153056379363,60118.277599,60214.082423,3556.224,3556.224,0.00129779228923378,0.0013030778315342498,407630.6276105023,/XX/YY/,0.022337633533985844,0.7390163,uid://A001/X35f5/Xc3f,uid://A001/X35f5/Xc40,uid://A002/X10924ab/X2348,From rotating envelopes to Keplerian disks: imaging the innermost accretion flows in high-mass star formation,S,TARGET,T,1.4047105653145169,T,,High-mass star formation,ISM and star formation,yc,"Cheng, Yu",564.453125,phot.flux.density;phys.polarization,https://almascience.org/datalink/sync?ID=uid://A001/X35f5/Xc40,applicati,,2022.1.01756.S,Public,78.98224518637932,0.3526324496176495,6,3.184070864501881e-09,937500000.0,A027:DV03 A042:DA58 A042:DV04 A074:DA57 A074:DV14 A075:DA54 A076:DA58 A076:DV04 A082:DA48 A083:DA41 A085:DA53 A086:DV07 A087:DV08 A088:DV22 A089:DA50 A091:DA43 A092:DV05 A093:DV13 A094:DA57 A094:DV14 A096:DV06 A101:DA45 A104:DV19 A105:DV15 A108:DV16 A110:DA64 A111:DV24 A115:DA63 A116:DV17 A118:DV10 A120:DA44 A121:DV12 A122:DA46 A123:DA51 A124:DA47 A125:DA65 A126:DV25 A127:DV01 A128:DA60 A129:DA42 A130:DV02 A131:DV11 A132:DA56 A133:DA49 A134:DA55 P401:DA52 P404:DV09 P410:DV20 S301:DV21 S307:DV18 W207:DA62 W210:DV23,F,2024-10-18T07:42:42.000,0.0642153056379363,"[217.00..217.47GHz,564.45kHz,623.3uJy/beam@10km/s,77.5uJy/beam@native, XX YY] U [218.32..218.79GHz,564.45kHz,621.8uJy/beam@10km/s,77.5uJy/beam@native, XX YY] U [219.32..219.79GHz,564.45kHz,551uJy/beam@10km/s,68.9uJy/beam@native, XX YY] U [220.24..220.71GHz,564.45kHz,550.1uJy/beam@10km/s,68.9uJy/beam@native, XX YY] U [230.06..231.00GHz,564.45kHz,540.6uJy/beam@10km/s,49uJy/beam@native, XX YY] U [231.55..233.42GHz,1128.91kHz,538.9uJy/beam@10km/s,34.7uJy/beam@native, XX YY]",230.5333847549759,735.4509948779016,ALMA,,,,,,"Jets and outflows are commonly seen in both low-mass and high-mass star-forming regions, leading to a natural hypothesis that stars of all the masses form through disk accretion. However, even with decades of efforts in searching for disks in high-mass star-forming regions, it is still unclear if disks are a necessity, mostly due to the limited angular resolution and sensitivity of pre-ALMA (sub)mm interferometers. With an SMA survey of a large sample of massive dense cores within a remarkable giant molecular cloud, a unique sample of ~1000 au rotating (and also infalling) envelopes around high-mass protostars is derived, and makes it promising for the ALMA detection of Keplerian disks on ~100 au scales. We thus propose for ALMA observations of the sample, aimed at detecting genuine disks or spiral and/or filamentary accretion flows. Considering that the sample sources are of a single distance, cover a wide range of evolutionary stages, and have varying initial density structures, the uniform ALMA observations (in combination with the existing SMA data) would allow a deep insight into the detectability of disks and the nature of accretion flows in high-mass star formation.",S30_a_06_TM1,"Qiu, Keping; Pan, Xing;",0.5406157767188496,2025-09-25T17:38:10.677,ALMA,Radio Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
